37,2024-02-26,83,WHEAT,29,13,30000,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708947114.jpg,1708947114.jpg,2024-02-26T11:31:54.000000Z,2024-02-26T11:31:54.000000Z
38,2024-02-26,83,WHEAT,29,14,18040,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708947329.jpg,1708947329.jpg,2024-02-26T11:35:29.000000Z,2024-02-26T11:35:29.000000Z
39,2024-02-26,83,WHEAT,29,16,18230,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708947432.jpg,1708947432.jpg,2024-02-26T11:37:12.000000Z,2024-02-26T11:37:12.000000Z
40,2024-02-26,83,"NCCF'S BHARAT ATTA",29,17,18062,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708947556.jpg,1708947556.jpg,2024-02-26T11:39:16.000000Z,2024-02-26T11:39:16.000000Z
41,2024-02-26,83,"NCCF'S BHARAT ATTA",29,18,54368,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708947763.jpg,1708947763.jpg,2024-02-26T11:42:43.000000Z,2024-02-26T11:42:43.000000Z
42,2024-02-26,83,"NCCF'S BHARAT ATTA",29,19,22072,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708947911.jpg,1708947911.jpg,2024-02-26T11:45:11.000000Z,2024-02-26T11:45:11.000000Z
43,2024-02-26,83,"NCCF'S BHARAT ATTA",29,20,12500,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708948004.jpg,1708948004.jpg,2024-02-26T11:46:44.000000Z,2024-02-26T11:46:44.000000Z
44,2024-02-26,83,"NCCF'S BHARAT ATTA",29,21,60160,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708948131.jpg,1708948131.jpg,2024-02-26T11:48:51.000000Z,2024-02-26T11:48:51.000000Z
45,2024-02-26,83,"NCCF'S BHARAT ATTA",29,21,20080,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708948205.jpg,1708948205.jpg,2024-02-26T11:50:05.000000Z,2024-02-26T11:50:05.000000Z
46,2024-02-26,83,"NCCF'S BHARAT ATTA",29,22,18005,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708948292.jpg,1708948292.jpg,2024-02-26T11:51:32.000000Z,2024-02-26T11:51:32.000000Z
47,2024-02-26,83,"NCCF'S BHARAT ATTA",29,23,18000,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708948381.jpg,1708948381.jpg,2024-02-26T11:53:01.000000Z,2024-02-26T11:53:01.000000Z
48,2024-02-26,83,"NCCF'S BHARAT ATTA",29,24,10483,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708948545.jpg,1708948545.jpg,2024-02-26T11:55:45.000000Z,2024-02-26T11:55:45.000000Z
49,2024-02-26,84,"NCCF'S BHARAT ATTA",29,24,7520,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708948582.jpg,1708948582.jpg,2024-02-26T11:56:22.000000Z,2024-02-26T11:56:22.000000Z
50,2024-02-26,84,"NCCF'S BHARAT ATTA",29,26,15965,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708948752.jpg,1708948752.jpg,2024-02-26T11:59:12.000000Z,2024-02-26T11:59:12.000000Z
51,2024-02-26,84,"NCCF'S BHARAT ATTA",29,28,60280,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708948839.jpg,1708948839.jpg,2024-02-26T12:00:39.000000Z,2024-02-26T12:00:39.000000Z
52,2024-02-26,84,"NCCF'S BHARAT ATTA",29,29,42333,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708948961.jpg,1708948961.jpg,2024-02-26T12:02:41.000000Z,2024-02-26T12:02:41.000000Z
53,2024-02-26,84,"NCCF'S BHARAT ATTA",29,30,18220,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708949103.jpg,1708949103.jpg,2024-02-26T12:05:03.000000Z,2024-02-26T12:05:03.000000Z
54,2024-02-26,84,"NCCF'S BHARAT ATTA",29,35,20220,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708949174.jpg,1708949174.jpg,2024-02-26T12:06:14.000000Z,2024-02-26T12:06:14.000000Z
55,2024-02-26,84,"NCCF'S BHARAT ATTA",29,36,20000,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708949272.jpg,1708949272.jpg,2024-02-26T12:07:52.000000Z,2024-02-26T12:07:52.000000Z
56,2024-02-26,84,"NCCF'S BHARAT ATTA",29,37,18000,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708949356.jpg,1708949356.jpg,2024-02-26T12:09:16.000000Z,2024-02-26T12:09:16.000000Z
57,2024-02-26,84,"NCCF'S BHARAT ATTA",29,38,18071,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708949441.jpg,1708949441.jpg,2024-02-26T12:10:41.000000Z,2024-02-26T12:10:41.000000Z
58,2024-02-26,84,"NCCF'S BHARAT ATTA",29,39,16122,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708949564.jpg,1708949564.jpg,2024-02-26T12:12:44.000000Z,2024-02-26T12:12:44.000000Z
59,2024-02-26,84,"NCCF'S BHARAT ATTA",29,40,60000,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708949651.jpg,1708949651.jpg,2024-02-26T12:14:11.000000Z,2024-02-26T12:14:11.000000Z
60,2024-02-26,84,"NCCF'S BHARAT ATTA",29,41,3269,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708949742.jpg,1708949742.jpg,2024-02-26T12:15:42.000000Z,2024-02-26T12:15:42.000000Z
61,2024-02-26,85,"NCCF'S BHARAT ATTA",29,41,11731,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708949788.jpg,1708949788.jpg,2024-02-26T12:16:28.000000Z,2024-02-26T12:16:28.000000Z
62,2024-02-26,85,"NCCF'S BHARAT ATTA",29,42,21336,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708949862.jpg,1708949862.jpg,2024-02-26T12:17:42.000000Z,2024-02-26T12:17:42.000000Z
63,2024-02-26,85,"NCCF'S BHARAT ATTA",29,43,40000,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708949937.jpg,1708949937.jpg,2024-02-26T12:18:57.000000Z,2024-02-26T12:18:57.000000Z
64,2024-02-26,85,"NCCF'S BHARAT ATTA",29,44,30252,"DOCUMENTS SUBMITED TO DEHRADUN","DOCUMENTS SUBMITED TO DEHRADUN",,,,1708950011.jpg,1708950011.jpg,2024-02-26T12:20:11.000000Z,2024-02-26T12:20:11.000000Z
135,2024-02-29,85,"NCCF'S BHARAT ATTA",29,28,20080,1451,UK04CB9768,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA3NTkyMjk5MTQ1.pdf,dmVoaWNsZV9waG90bzE3MDkyMDc1OTIyOTY0NjY=.jpg,2024-02-29T11:53:12.000000Z,2024-02-29T11:53:12.000000Z
137,2024-02-29,85,"NCCF'S BHARAT ATTA",29,21,20080,1452,UP22AT/8736,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA3ODg5Mjk4MDU5.pdf,dmVoaWNsZV9waG90bzE3MDkyMDc4ODkyOTU2NjA=.jpg,2024-02-29T11:58:09.000000Z,2024-02-29T11:58:09.000000Z
139,2024-02-29,85,"NCCF'S BHARAT ATTA",29,24,18180,1453,UP14FT5955,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA4MDY3Mjk5NDkw.pdf,dmVoaWNsZV9waG90bzE3MDkyMDgwNjcyOTUyMjY=.jpg,2024-02-29T12:01:07.000000Z,2024-02-29T12:01:07.000000Z
140,2024-02-29,85,"NCCF'S BHARAT ATTA",29,21,20080,1462,UP22AT8736,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA4MTk1Mjk0MDY4.pdf,dmVoaWNsZV9waG90bzE3MDkyMDgxOTUyOTgwOTQ=.jpg,2024-02-29T12:03:15.000000Z,2024-02-29T12:03:15.000000Z
141,2024-02-29,85,"NCCF'S BHARAT ATTA",29,28,20080,1463,UK04CB9768,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA4MzYyMjk2ODU0.pdf,dmVoaWNsZV9waG90bzE3MDkyMDgzNjIyOTkzMzI=.jpg,2024-02-29T12:06:02.000000Z,2024-02-29T12:06:02.000000Z
142,2024-02-29,85,"NCCF'S BHARAT ATTA",29,21,20000,1469,UK04CB9615,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA4NTE1Mjk0OTI4.pdf,dmVoaWNsZV9waG90bzE3MDkyMDg1MTUyOTY1MDM=.jpg,2024-02-29T12:08:35.000000Z,2024-02-29T12:08:35.000000Z
144,2024-02-29,85,"NCCF'S BHARAT ATTA",29,28,20080,1468,UP22AT1024,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA4NjE3Mjk1OTgw.pdf,dmVoaWNsZV9waG90bzE3MDkyMDg2MTcyOTUwMTA=.jpg,2024-02-29T12:10:17.000000Z,2024-02-29T12:10:17.000000Z
145,2024-02-29,85,"NCCF'S BHARAT ATTA",29,29,21000,1467,UK04CA9088,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA4OTAzMjkyOTc1.pdf,dmVoaWNsZV9waG90bzE3MDkyMDg5MDMyOTEwMzU=.jpg,2024-02-29T12:15:03.000000Z,2024-02-29T12:15:03.000000Z
147,2024-02-29,85,"NCCF'S BHARAT ATTA",29,19,22120,1472,UK19CA1476,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA5MDcyMjk0NTEz.pdf,dmVoaWNsZV9waG90bzE3MDkyMDkwNzIyOTc1ODQ=.jpg,2024-02-29T12:17:52.000000Z,2024-02-29T12:17:52.000000Z
148,2024-02-29,85,"NCCF'S BHARAT ATTA",29,21,20120,1480,UK04CB9768,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA5MzE3MjkyNzUw.pdf,dmVoaWNsZV9waG90bzE3MDkyMDkzMTcyOTI5MTE=.jpg,2024-02-29T12:21:57.000000Z,2024-02-29T12:21:57.000000Z
149,2024-02-29,85,"NCCF'S BHARAT ATTA",29,28,20080,1487,UP22AT8736,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA5NDU5MjkxODk2.pdf,dmVoaWNsZV9waG90bzE3MDkyMDk0NTkyOTk2NDM=.jpg,2024-02-29T12:24:19.000000Z,2024-02-29T12:24:19.000000Z
150,2024-02-29,85,"NCCF'S BHARAT ATTA",29,90,18150,1489,UK06CB5504,,,,d2VpZ2htZW50X3NsaXAxNzA5MjA5OTkzMjkxNTgz.pdf,dmVoaWNsZV9waG90bzE3MDkyMDk5OTMyOTkzNjc=.jpg,2024-02-29T12:33:13.000000Z,2024-02-29T12:33:13.000000Z
151,2024-02-29,85,"NCCF'S BHARAT ATTA",29,91,16000,1490,UP25AT2191,,,,d2VpZ2htZW50X3NsaXAxNzA5MjEwMjc0Mjk3Njc0.pdf,dmVoaWNsZV9waG90bzE3MDkyMTAyNzQyOTI2MTQ=.jpg,2024-02-29T12:37:54.000000Z,2024-02-29T12:37:54.000000Z
152,2024-02-29,85,"NCCF'S BHARAT ATTA",29,92,25280,1493,UP81BT6201,,,,d2VpZ2htZW50X3NsaXAxNzA5MjEwNjE5Mjk4NjUy.pdf,dmVoaWNsZV9waG90bzE3MDkyMTA2MTkyOTM1OTA=.jpg,2024-02-29T12:43:39.000000Z,2024-02-29T12:43:39.000000Z
167,2024-03-01,85,"NCCF'S BHARAT ATTA",29,20,20000,1496,UP20AT6525,,,,d2VpZ2htZW50X3NsaXAxNzA5Mjc3MzczMjk3MDAz.pdf,dmVoaWNsZV9waG90bzE3MDkyNzczNzMyOTYyOTE=.jpg,2024-03-01T07:16:13.000000Z,2024-03-01T07:16:13.000000Z
193,2024-02-26,85,"NCCF'S BHARAT ATTA",29,30,18350,1497,UK04CB9435,,,,d2VpZ2htZW50X3NsaXAxNzA5MzYxMjIwMjk0NTQy.pdf,dmVoaWNsZV9waG90bzE3MDkzNjEyMjAyOTUyMzI=.jpg,2024-03-02T06:33:40.000000Z,2024-03-02T06:33:40.000000Z
194,2024-02-26,85,"NCCF'S BHARAT ATTA",29,103,500,1495,UK06ER4831,,,,d2VpZ2htZW50X3NsaXAxNzA5MzYxNjUwMjk5MTI5.pdf,dmVoaWNsZV9waG90bzE3MDkzNjE2NTAyOTc4ODE=.jpg,2024-03-02T06:40:50.000000Z,2024-03-02T06:40:50.000000Z
195,2024-02-26,85,"NCCF'S BHARAT ATTA",29,37,17160,1498,UK07CD2158,,,,d2VpZ2htZW50X3NsaXAxNzA5MzYxNzc4MjkxMDI2.pdf,dmVoaWNsZV9waG90bzE3MDkzNjE3NzgyOTIwOTU=.jpg,2024-03-02T06:42:58.000000Z,2024-03-02T06:42:58.000000Z
196,2024-02-26,85,"NCCF'S BHARAT ATTA",29,23,27270,1499,HP71A8154,,,,d2VpZ2htZW50X3NsaXAxNzA5MzYxODk1Mjk1MjMw.pdf,dmVoaWNsZV9waG90bzE3MDkzNjE4OTUyOTE1Mzg=.jpg,2024-03-02T06:44:55.000000Z,2024-03-02T06:44:55.000000Z
197,2024-02-26,85,"NCCF'S BHARAT ATTA",29,104,2000,1500,UK04CB9860,,,,d2VpZ2htZW50X3NsaXAxNzA5MzYyMjQ5MjkyNTIw.pdf,dmVoaWNsZV9waG90bzE3MDkzNjIyNDkyOTkyNTk=.jpg,2024-03-02T06:50:49.000000Z,2024-03-02T06:50:49.000000Z
198,2024-02-27,85,"NCCF'S BHARAT ATTA",29,42,17420,2317,UK07CA3047,,,,d2VpZ2htZW50X3NsaXAxNzA5MzYyMzk0Mjk0ODEw.pdf,dmVoaWNsZV9waG90bzE3MDkzNjIzOTQyOTc5NzY=.jpg,2024-03-02T06:53:14.000000Z,2024-03-02T06:53:14.000000Z
199,2024-02-27,85,"NCCF'S BHARAT ATTA",29,105,12651,2311,UK04CB9768,,,,d2VpZ2htZW50X3NsaXAxNzA5MzYzMjcxMjkxMDA0.pdf,dmVoaWNsZV9waG90bzE3MDkzNjMyNzEyOTYxOTc=.jpg,2024-03-02T07:07:51.000000Z,2024-03-02T07:07:51.000000Z
200,2024-02-27,86,"NCCF'S BHARAT ATTA",29,105,7429,2311,UK04CB9768,,,,d2VpZ2htZW50X3NsaXAxNzA5MzYzMzI2MjkxNjk5.pdf,dmVoaWNsZV9waG90bzE3MDkzNjMzMjYyOTk1Nzk=.jpg,2024-03-02T07:08:46.000000Z,2024-03-02T07:08:46.000000Z
201,2024-02-27,86,"NCCF'S BHARAT ATTA",29,106,26230,2320,UK04CB2892,,,,d2VpZ2htZW50X3NsaXAxNzA5MzY0MDg1Mjk2OTI2.pdf,dmVoaWNsZV9waG90bzE3MDkzNjQwODUyOTI4Mjk=.jpg,2024-03-02T07:21:25.000000Z,2024-03-02T07:21:25.000000Z
202,2024-02-27,86,"NCCF'S BHARAT ATTA",29,107,25000,2326,DD01G9839,,,,d2VpZ2htZW50X3NsaXAxNzA5MzY0NDM5MjkyNTUw.pdf,dmVoaWNsZV9waG90bzE3MDkzNjQ0MzkyOTg4NTQ=.jpg,2024-03-02T07:27:19.000000Z,2024-03-02T07:27:19.000000Z
203,2024-02-27,86,"NCCF'S BHARAT ATTA",29,108,16150,2325,UK06CB7019,,,,d2VpZ2htZW50X3NsaXAxNzA5MzY0Nzg1Mjk5MTY5.pdf,dmVoaWNsZV9waG90bzE3MDkzNjQ3ODUyOTc5NDE=.jpg,2024-03-02T07:33:05.000000Z,2024-03-02T07:33:05.000000Z
204,2024-02-27,86,"NCCF'S BHARAT ATTA",29,21,20080,2324,UP22AT8736,,,,d2VpZ2htZW50X3NsaXAxNzA5MzY1MjYwMjkzNDA5.pdf,dmVoaWNsZV9waG90bzE3MDkzNjUyNjAyOTI2NDg=.jpg,2024-03-02T07:41:00.000000Z,2024-03-02T07:41:00.000000Z
205,2024-02-28,86,"NCCF'S BHARAT ATTA",29,109,16170,2329,UP37AT9305,,,,d2VpZ2htZW50X3NsaXAxNzA5MzY1NTA3Mjk1MzY4.pdf,dmVoaWNsZV9waG90bzE3MDkzNjU1MDcyOTc5ODQ=.jpg,2024-03-02T07:45:07.000000Z,2024-03-02T07:45:07.000000Z
206,2024-02-28,86,"NCCF'S BHARAT ATTA",29,110,22150,2330,UK17CA5703,,,,d2VpZ2htZW50X3NsaXAxNzA5MzY1NzY5Mjk4MDc4.pdf,dmVoaWNsZV9waG90bzE3MDkzNjU3NjkyOTQzMDI=.jpg,2024-03-02T07:49:29.000000Z,2024-03-02T07:49:29.000000Z
207,2024-02-28,86,"NCCF'S BHARAT ATTA",29,77,500,2331,UK06CB1860,,,,d2VpZ2htZW50X3NsaXAxNzA5MzY1OTAwMjk1OTQ0.pdf,dmVoaWNsZV9waG90bzE3MDkzNjU5MDAyOTY5Njc=.jpg,2024-03-02T07:51:40.000000Z,2024-03-02T07:51:40.000000Z
212,2024-02-28,86,"NCCF'S BHARAT ATTA",29,113,3500,2327,UA04E7100,,,,d2VpZ2htZW50X3NsaXAxNzA5MzcxNzMxMjk1MDY2.pdf,dmVoaWNsZV9waG90bzE3MDkzNzE3MzEyOTUyOTA=.jpg,2024-03-02T09:28:51.000000Z,2024-03-02T09:28:51.000000Z
213,2024-02-28,86,"NCCF'S BHARAT ATTA",29,90,18130,2332,UK04CA9088,,,,d2VpZ2htZW50X3NsaXAxNzA5MzcxODc4Mjk1NDkw.pdf,dmVoaWNsZV9waG90bzE3MDkzNzE4NzgyOTEzMzE=.jpg,2024-03-02T09:31:18.000000Z,2024-03-02T09:31:18.000000Z
214,2024-02-28,86,"NCCF'S BHARAT ATTA",29,90,18130,2333,UP22AT6921,,,,d2VpZ2htZW50X3NsaXAxNzA5MzcyMDIzMjk1ODE0.pdf,dmVoaWNsZV9waG90bzE3MDkzNzIwMjMyOTc5MDU=.jpg,2024-03-02T09:33:43.000000Z,2024-03-02T09:33:43.000000Z
215,2024-02-28,86,"NCCF'S BHARAT ATTA",29,44,27210,2334,HP17E8713,,,,d2VpZ2htZW50X3NsaXAxNzA5MzcyODg3Mjk0Njgw.pdf,dmVoaWNsZV9waG90bzE3MDkzNzI4ODcyOTQxOTI=.jpg,2024-03-02T09:48:07.000000Z,2024-03-02T09:48:07.000000Z
217,2024-02-28,86,"NCCF'S BHARAT ATTA",29,115,750,2328,UP26T4702,,,,d2VpZ2htZW50X3NsaXAxNzA5Mzc3MTMzMjk5MTc3.pdf,dmVoaWNsZV9waG90bzE3MDkzNzcxMzMyOTEwMzE=.jpg,2024-03-02T10:58:53.000000Z,2024-03-02T10:58:53.000000Z
218,2024-02-29,86,"NCCF'S BHARAT ATTA",29,38,18200,2337,UP22AT5223,,,,d2VpZ2htZW50X3NsaXAxNzA5Mzc3MzI0Mjk2NDcx.pdf,dmVoaWNsZV9waG90bzE3MDkzNzczMjQyOTQ2MTY=.jpg,2024-03-02T11:02:04.000000Z,2024-03-02T11:02:04.000000Z
219,2024-02-29,86,"NCCF'S BHARAT ATTA",29,21,20000,2336,UK04CB9615,,,,d2VpZ2htZW50X3NsaXAxNzA5Mzc3NDg5MjkxMTI3.pdf,dmVoaWNsZV9waG90bzE3MDkzNzc0ODkyOTU3NjU=.jpg,2024-03-02T11:04:49.000000Z,2024-03-02T11:04:49.000000Z
220,2024-02-29,86,"NCCF'S BHARAT ATTA",29,115,750,2335,UP26T4702,,,,d2VpZ2htZW50X3NsaXAxNzA5Mzc3OTE0MjkxNDY4.pdf,dmVoaWNsZV9waG90bzE3MDkzNzc5MTQyOTU2MDI=.jpg,2024-03-02T11:11:54.000000Z,2024-03-02T11:11:54.000000Z
221,2024-02-29,86,"NCCF'S BHARAT ATTA",29,105,20080,2338,UK04CB9768,,,,d2VpZ2htZW50X3NsaXAxNzA5Mzc4MjYzMjk2MzI4.pdf,dmVoaWNsZV9waG90bzE3MDkzNzgyNjMyOTM1MjE=.jpg,2024-03-02T11:17:43.000000Z,2024-03-02T11:17:43.000000Z
222,2024-02-29,86,"NCCF'S BHARAT ATTA",29,18,18190,2339,UP22BT4114,,,,d2VpZ2htZW50X3NsaXAxNzA5Mzc4Mzk4MjkzMjU1.pdf,dmVoaWNsZV9waG90bzE3MDkzNzgzOTgyOTMyMTk=.jpg,2024-03-02T11:19:58.000000Z,2024-03-02T11:19:58.000000Z
223,2024-02-29,86,"NCCF'S BHARAT ATTA",29,13,20190,2342,UK17CA8900,,,,d2VpZ2htZW50X3NsaXAxNzA5Mzc4NTI0Mjk0MjIy.pdf,dmVoaWNsZV9waG90bzE3MDkzNzg1MjQyOTEzNzQ=.jpg,2024-03-02T11:22:04.000000Z,2024-03-02T11:22:04.000000Z
224,2024-02-29,86,"NCCF'S BHARAT ATTA",29,29,22050,2343,UK06CB5504,,,,d2VpZ2htZW50X3NsaXAxNzA5Mzc4NjQ3MjkyNDgz.pdf,dmVoaWNsZV9waG90bzE3MDkzNzg2NDcyOTk4OTk=.jpg,2024-03-02T11:24:07.000000Z,2024-03-02T11:24:07.000000Z
227,2024-02-29,86,"NCCF'S BHARAT ATTA",29,117,21340,2340,UK04CB8145,,,,d2VpZ2htZW50X3NsaXAxNzA5Mzc4OTc4Mjk4Njk2.pdf,dmVoaWNsZV9waG90bzE3MDkzNzg5NzgyOTIxNjI=.jpg,2024-03-02T11:29:38.000000Z,2024-03-02T11:29:38.000000Z
230,2024-02-29,86,"NCCF'S BHARAT ATTA",29,118,17130,2341,UK06CB3814,,,,d2VpZ2htZW50X3NsaXAxNzA5Mzc5NDUzMjk1Mjc3.pdf,dmVoaWNsZV9waG90bzE3MDkzNzk0NTMyOTgxMTY=.jpg,2024-03-02T11:37:33.000000Z,2024-03-02T11:37:33.000000Z
235,2024-03-01,86,"NCCF'S BHARAT ATTA",29,105,20080,2347,UK04CB4179,,,,d2VpZ2htZW50X3NsaXAxNzA5MzgxODYyMjk2NDQ5.pdf,dmVoaWNsZV9waG90bzE3MDkzODE4NjIyOTY2NzY=.jpg,2024-03-02T12:17:42.000000Z,2024-03-02T12:17:42.000000Z
236,2024-03-01,86,"NCCF'S BHARAT ATTA",29,21,20120,2346,UP37AT6186,,,,d2VpZ2htZW50X3NsaXAxNzA5MzgyMDU4Mjk5MTQ4.pdf,dmVoaWNsZV9waG90bzE3MDkzODIwNTgyOTkzMDU=.jpg,2024-03-02T12:20:58.000000Z,2024-03-02T12:20:58.000000Z
237,2024-03-01,86,"NCCF'S BHARAT ATTA",29,115,750,UK04ER1394,UK04ER1394,,,,d2VpZ2htZW50X3NsaXAxNzA5MzgyMzAxMjkyNjI2.pdf,dmVoaWNsZV9waG90bzE3MDkzODIzMDEyOTk3NDk=.jpg,2024-03-02T12:25:01.000000Z,2024-03-02T12:25:01.000000Z
238,2024-03-01,86,"NCCF'S BHARAT ATTA",29,77,500,1601,UK06CB1860,,,,d2VpZ2htZW50X3NsaXAxNzA5MzgzMDYzMjk4Nzc0.pdf,dmVoaWNsZV9waG90bzE3MDkzODMwNjMyOTU4NjQ=.jpg,2024-03-02T12:37:43.000000Z,2024-03-02T12:37:43.000000Z
299,2024-03-02,86,"NCCF'S BHARAT ATTA",29,105,20120,1602,UK04CB9768,,,,d2VpZ2htZW50X3NsaXAxNzA5NjIwNzI2MjkxODIz.pdf,dmVoaWNsZV9waG90bzE3MDk2MjA3MjYyOTY4ODA=.jpg,2024-03-05T06:38:46.000000Z,2024-03-05T06:38:46.000000Z
300,2024-03-02,86,"NCCF'S BHARAT ATTA",29,136,18180,1603,UP15CT3765,,,,d2VpZ2htZW50X3NsaXAxNzA5NjIxMjcxMjk4MzUy.pdf,dmVoaWNsZV9waG90bzE3MDk2MjEyNzEyOTUyOTQ=.jpg,2024-03-05T06:47:51.000000Z,2024-03-05T06:47:51.000000Z
301,2024-03-02,86,"NCCF'S BHARAT ATTA",29,21,20120,1604,UK04CB9615,,,,d2VpZ2htZW50X3NsaXAxNzA5NjIyMTE1Mjk5NTcx.pdf,dmVoaWNsZV9waG90bzE3MDk2MjIxMTUyOTgzNTc=.jpg,2024-03-05T07:01:55.000000Z,2024-03-05T07:01:55.000000Z
302,2024-03-02,86,"NCCF'S BHARAT ATTA",29,90,18300,1605,UP15FT5955,,,,d2VpZ2htZW50X3NsaXAxNzA5NjIyMzYxMjk3OTc2.pdf,dmVoaWNsZV9waG90bzE3MDk2MjIzNjEyOTEyOTY=.jpg,2024-03-05T07:06:01.000000Z,2024-03-05T07:06:01.000000Z
303,2024-03-03,86,"NCCF'S BHARAT ATTA",29,92,25140,1608,UK16CA1068,,,,d2VpZ2htZW50X3NsaXAxNzA5NjIyNjE3MjkyMDU1.pdf,dmVoaWNsZV9waG90bzE3MDk2MjI2MTcyOTQ0NDA=.jpg,2024-03-05T07:10:17.000000Z,2024-03-05T07:10:17.000000Z
304,2024-03-03,86,"NCCF'S BHARAT ATTA",29,137,18180,1610,UP22AT6921,,,,d2VpZ2htZW50X3NsaXAxNzA5NjIyOTgzMjk5NDA1.pdf,dmVoaWNsZV9waG90bzE3MDk2MjI5ODMyOTQ2MDk=.jpg,2024-03-05T07:16:23.000000Z,2024-03-05T07:16:23.000000Z
305,2024-03-03,86,"NCCF'S BHARAT ATTA",29,19,21140,1612,UK06CB5504,,,,d2VpZ2htZW50X3NsaXAxNzA5NjIzMTEzMjk0MTcz.pdf,dmVoaWNsZV9waG90bzE3MDk2MjMxMTMyOTg3MjM=.jpg,2024-03-05T07:18:33.000000Z,2024-03-05T07:18:33.000000Z
306,2024-03-04,86,"NCCF'S BHARAT ATTA",29,77,350,1615,UK06CB1860,,,,d2VpZ2htZW50X3NsaXAxNzA5NjIzMjYwMjk0MjE3.pdf,dmVoaWNsZV9waG90bzE3MDk2MjMyNjAyOTc3MjA=.jpg,2024-03-05T07:21:00.000000Z,2024-03-05T07:21:00.000000Z
307,2024-03-04,86,"NCCF'S BHARAT ATTA",29,105,20120,1615,UP22AT8736,,,,d2VpZ2htZW50X3NsaXAxNzA5NjIzMzg1MjkxNDM0.pdf,dmVoaWNsZV9waG90bzE3MDk2MjMzODUyOTQwNDI=.jpg,2024-03-05T07:23:05.000000Z,2024-03-05T07:23:05.000000Z
308,2024-03-04,86,"NCCF'S BHARAT ATTA",29,138,18180,1616,UP22BT0908,,,,d2VpZ2htZW50X3NsaXAxNzA5NjIzNjU2Mjk5OTky.pdf,dmVoaWNsZV9waG90bzE3MDk2MjM2NTYyOTc1NTI=.jpg,2024-03-05T07:27:36.000000Z,2024-03-05T07:27:36.000000Z
