id,user_id,name,contact_no,city,state,pin_code,address,map_link,created_at,updated_at
390,29,"RAJAT TRADERS-VIKAS NAGAR",8218722443,DEHRADUN,Uttarakhand,248198,"MAIN BAZAR, NEAR PUNJABI COLONY,VIKAS NAGAR,DEHRADUN ,UTTRAKHAND",https://maps.app.goo.gl/8QTxP5HRPKSUqZnr6,2024-03-23T12:04:15.000000Z,2024-03-23T12:04:15.000000Z
391,26,"NCCF (THUNAG)",8219361561,"HIMACHAL PRADESH","HIMACHAL PRADESH",175048,"THUNAG MANDI",https://maps.app.goo.gl/R7AhgKu2MhF7nusz9,2024-03-24T05:33:01.000000Z,2024-03-24T05:33:01.000000Z
392,26,"NCCF (SUNDAR NAGAR)",8054194735,"HIMACHAL PRADESH","HIMACHAL PRADESH",175018,"SUNDAR NAGAR , MANDI",https://maps.app.goo.gl/sUabJp7z1SJ377Nj9,2024-03-24T05:34:14.000000Z,2024-03-24T05:34:14.000000Z
393,26,"NCCF (NIHRI)",8988742697,"HIMACHAL PRADESH","HIMACHAL PRADESH",175038,"NIHRI , MANDI",https://maps.app.goo.gl/MKymyvFFdDyzZ1Pz6,2024-03-24T05:35:20.000000Z,2024-03-24T05:35:20.000000Z
394,26,"NCCF (ANNI)",9015276880,"HIMACHAL PRADESH","HIMACHAL PRADESH",172026,"ANNI , KULLU",https://maps.app.goo.gl/DcCUJW4MiaBokyrG9,2024-03-24T05:36:28.000000Z,2024-03-24T05:36:28.000000Z
395,26,"NCCF (ARKI)",7018123401,"HIMACHAL PRADESH","HIMACHAL PRADESH",173208,"ARKI , SOLAN",https://maps.app.goo.gl/ETXQn8wnyAnvZhK88,2024-03-24T05:37:40.000000Z,2024-03-24T05:37:40.000000Z
397,26,"NCCF (RAMPUR)",9418131648,"HIMACHAL PRADESH","HIMACHAL PRADESH",172001,"RAMPUR , SHIMLA",https://maps.app.goo.gl/bpqduajc8KUKEECr7,2024-03-24T05:39:58.000000Z,2024-03-24T05:39:58.000000Z
398,107,"Jai Durga Food Industries Pvt Ltd",9424251234,LAKHANPUR,CHHATTISGARH,497116,"JUNA LAKHANPUR, BILASPUR ROAD, LAKHANPUR, Surguja",https://maps.app.goo.gl/CFZCmcc9idpDf57w5,2024-03-24T06:56:29.000000Z,2024-03-24T06:56:29.000000Z
399,26,"NCCF (CHOWKI)",9816058803,"HIMACHAL PRADESH","HIMACHAL PRADESH",175031,"CHOWKI MANDI",https://maps.app.goo.gl/RDtZptpRUhAzzn8SA,2024-03-24T11:06:28.000000Z,2024-03-24T11:06:28.000000Z
400,26,"NCCF (HARIPURDHAR)",9816604513,"HIMACHAL PRADESH","HIMACHAL PRADESH",173032,"HARIPURDHAR KANGRA",https://maps.app.goo.gl/veCjRv9kJstBzDzB9,2024-03-24T11:08:08.000000Z,2024-03-24T11:08:08.000000Z
401,26,"NCCF (NOHRADHAR)",9816321865,"HIMACHAL PRADESH","HIMACHAL PRADESH",173104,"NOHRADHAR KANGRA",https://maps.app.goo.gl/qaDQcox5ArfN3oAL8,2024-03-24T11:09:28.000000Z,2024-03-24T11:09:28.000000Z
402,106,"S K TRADING CO",9996223310,KARNAL,HARYANA,132001,"GAUSHALA ROAD SECTOR 18 ,KARNAL,","https://www.google.com/maps/place/29%C2%B041'01.0%22N+76%C2%B058'59.0%22E/@29.683606,76.983051,17z/data=!3m1!4b1!4m4!3m3!8m2!3d29.683606!4d76.983051?entry=ttu",2024-03-24T11:13:05.000000Z,2024-03-24T11:13:05.000000Z
403,106,"IMPERIAL TRADING CO",8398810914,KARNAL,HARYANA,132001,"NOVELTY ROAD,DAYALPURA COLONY, KARNAL",https://www.google.com/search?q=29.682811%2C76.986619&oq=29.682811%2C76.986619&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRiPAjIHCAIQIRiPAtIBCTE1MDI0ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2024-03-24T11:17:45.000000Z,2024-03-24T11:17:45.000000Z
405,13,UK04CA5825_HALDWANI,9719668294,HALDWANI,UTTARAKHAND,263153,"RAMPUR ROAD NEAR NEW ITI HALDWANI",https://maps.app.goo.gl/tCZdw8ZWGeTP1Z1c7,2024-03-24T11:20:20.000000Z,2024-03-24T11:20:20.000000Z
406,26,"NCCF (SHILLAI)",9816436287,"HIMACHAL PRADESH","HIMACHAL PRADESH",173027,"SHILLAI SIRMOUR",https://maps.app.goo.gl/rXbQZrc4ViWEh5gm7,2024-03-24T11:25:49.000000Z,2024-03-24T11:25:49.000000Z
407,26,"NCCF (JOGINDER NAGAR)",9459051649,"HIMACHAL PRADESH","HIMACHAL PRADESH",175015,"JOGINDER NAGAR , MANDI",https://maps.app.goo.gl/SpDLsULiizsD8CYc8,2024-03-24T11:26:52.000000Z,2024-03-24T11:26:52.000000Z
408,26,"NCCF (HAROLI)",8580813867,"HIMACHAL PRADESH","HIMACHAL PRADESH",177220,"HAROLI UNA",https://maps.app.goo.gl/61YWRxAYf5B2N8z29,2024-03-24T11:28:04.000000Z,2024-03-24T11:28:04.000000Z
409,45,"SHAMBHU NATH SAHA",7002064163,Kokrajhar,ASSAM,783370,"Fakiragram, Kokrajhar, Assam Assam - India","LAT:26.417715 LONG:90.202278",2024-03-25T12:56:25.000000Z,2024-03-25T12:56:25.000000Z
410,45,"NIRMAL KUMAR SAHA",7636042525,Dhubri,assam,7833301,"001, M/S NIRMAL KUMAR SAHA, 3 NO BALUCHAR CHAIRMAIN ROAD, DHUBRI, Dhubri, Assam, 783301","lat:26.016375 long:89.984196",2024-03-25T13:05:11.000000Z,2024-03-25T13:05:11.000000Z
411,45,"uttam pyne",8638510419,goalpara,assam,783101,"puthimari p.o. chunari lakhipur","lat 26.111330172513664, long 90.3300508423413",2024-03-25T13:08:10.000000Z,2024-03-25T13:08:10.000000Z
412,101,"SHREE SHYAM WAREHOUSE",6375281622,SIKAR,RAJASTHAN,332404,"SKS RIICO , PARSRAMPURA , REENGUS","TSR ENTERPRISES",2024-03-26T05:03:55.000000Z,2024-03-26T05:03:55.000000Z
413,103,"SHREE SHYAM TRADING CO.",8950079356,HARYANA,HISAR,125001,"PLOT NO. 01, AGGARSAIN COLONY, BALSAMAND ROAD, NEAR SHYAM DALL MILL, HISAR, Hisar, Haryana, 12500",https://maps.app.goo.gl/wSJriB6fGXypsj3R7,2024-03-26T06:18:29.000000Z,2024-03-26T06:18:29.000000Z
414,103,"SHYAM TRADING CO",8901427105,HARYANA,HANSI,125033,"INDRA COLONY, JIND ROAD, HANSI, Hisar, Haryana, 125033",https://maps.app.goo.gl/oPCdg5Ty839m7nHA8,2024-03-26T06:38:40.000000Z,2024-03-26T06:38:40.000000Z
415,103,"VARDHMAN TRADING COMPANY",9215340080,HARYANA,SAMALKHA,132101,"RAILWAY ROAD, RAILWAY ROAD, SAMALHA, Panipat, Haryana, 132101",https://maps.app.goo.gl/Z85EmfeRfb2rjYQQ9,2024-03-26T06:53:24.000000Z,2024-03-26T06:53:24.000000Z
416,29,"KHAN CHAND ATTAR CHAND-VIKAS NAGAR",7983924811,DEHRADUN,Uttarakhand,248198,"VIKAS NAGAR ,DEHRADUN,UTTRAKHAND",https://maps.app.goo.gl/nnnBpCFMXoo2tN3D6,2024-03-26T06:59:17.000000Z,2024-03-26T06:59:17.000000Z
417,29,"ARSH TRADERS-DELHI",9818256956,DELHI,DELHI,110094,"GROUND FLOOR 1ST,NORTH EAST ,DELHI",https://maps.app.goo.gl/WiL27dWkpNXweT6Q8,2024-03-26T07:03:21.000000Z,2024-03-26T07:03:21.000000Z
418,103,"JAI MATA DI TRADERS",9312258964,"UTTAM NAGAR DELHI","UTTAM NAGAR",110059,"G/F, SHOP AT PROP NO L2/12 AND 13, MOHAN GARDEN, UTTAM NAGAR, South West Delhi, Delhi, 110059",https://maps.app.goo.gl/MoQVGUruednbjgBw8,2024-03-26T07:06:24.000000Z,2024-03-26T07:06:24.000000Z
419,103,"BHAGWATI TRADING COMPANY",9896042828,HARYANA,PANIPAT,132103,"near wadhwa ram colony, bichpuri chowk, barsat road, panipat, Panipat, Haryana, 132103",https://maps.app.goo.gl/Y3hTJ8iZCe7cvr4V6,2024-03-26T07:20:10.000000Z,2024-03-26T07:20:10.000000Z
420,103,"DEEPALI TRADERS",9711989979,DELHI,SIRASPUR,110042,"GROUND FLOOR, KHASRA NO 558, GANESH DHARAM KANTA, SIRASPUR, North West Delhi, Delhi, 110042",https://maps.app.goo.gl/fo3m8WHRkZg1TBnW7,2024-03-26T07:36:27.000000Z,2024-03-26T07:36:27.000000Z
421,103,"JAI MATA DI TRADERS",9312258964,"UTTAM NAGAR DELHI","UTTAM NAGAR",110059,"G/F, SHOP AT PROP NO L2/12 AND 13, MOHAN GARDEN, UTTAM NAGAR, South West Delhi, Delhi, 110059",https://maps.app.goo.gl/MoQVGUruednbjgBw8,2024-03-26T07:45:58.000000Z,2024-03-26T07:45:58.000000Z
422,103,"ROSHAN LAL NAVEEN KUMAR",9416361366,HARYANA,"HISAR NEAR DEVI BHAWAN",125001,"196/15/205/87, Roshan Lal Naveen Kumar, Mohana Mandi, Near Devi Bhawan, Hisar, Haryana, 125001",https://maps.app.goo.gl/g3M6XADCqf2zJdaE7,2024-03-26T08:19:56.000000Z,2024-03-26T08:19:56.000000Z
423,29,"MAM CHAND GYAN CHAND-VIKAS NAGAR",9456312846,DEHRADUN,UTTRAKHAND,248198,"MAIN ROAD ,VIKAS NAGAR,DEHRADUN",https://maps.app.goo.gl/6YmwnbrYEsdGiY1m7,2024-03-26T10:26:58.000000Z,2024-03-26T10:26:58.000000Z
424,29,"AV TRADERS-RISHIKESH",8989433322,DEHRADUN,UTTRAKHAND,249137,"MUNI KI RETI ,NEAR NDBS SCHOOL SHISHAM JHARI ,RISHIKESH,TEHRI GARHWAL-249137",https://maps.app.goo.gl/LZUx5F15gMT4HnNi6,2024-03-26T10:31:51.000000Z,2024-03-26T10:31:51.000000Z
425,103,"OM PARKASH RAJESH KUMAR",9215630843,HARYANA,HISAR,125001,"598,, LUXMI MANDI, Hisar, Haryana, 125001",https://maps.app.goo.gl/JyQx5jjwxonADN8W9,2024-03-26T10:56:41.000000Z,2024-03-26T10:56:41.000000Z
426,103,"NAVEEN BHARAT STORE",9837754446,"UTTAR PRADESH",BAREILLY,243005,"31B, SHAHDANA, COLONY, Bareilly, Uttar Pradesh, 243005",https://maps.app.goo.gl/PCZqVuQbpfmrdE1g8,2024-03-26T11:37:58.000000Z,2024-03-26T11:37:58.000000Z
427,26,"NCCF (DHARAMPUR,LONGI)",8219656913,"HIMACHAL PRADESH","HIMACHAL PRADESH",175040,"DHARAMPUR,LONGI , MANDI",https://maps.app.goo.gl/wto6JNM9T55cm75o8,2024-03-26T11:46:36.000000Z,2024-03-26T11:46:36.000000Z
428,26,"NCCF (NERWA)",9816221747,"HIMACHAL PRADESH","HIMACHAL PRADESH",171210,"NERWA , SHIMLA",https://maps.app.goo.gl/8j4rnLbYcJ4ZK5XU7,2024-03-26T11:47:47.000000Z,2024-03-26T11:47:47.000000Z
429,26,"NCCF (KUPVI)",8219559012,"HIMACHAL PRADESH","HIMACHAL PRADESH",171217,"KUPVI , SIRMOUR",https://maps.app.goo.gl/A5cX49ME3TmxZhdr9,2024-03-26T11:49:05.000000Z,2024-03-26T11:49:05.000000Z
430,26,"NCCF (DHARAMPUR)",9816116448,"HIMACHAL PRADESH","HIMACHAL PRADESH",173209,"DHARAMPUR , SOLAN",https://maps.app.goo.gl/Gt1eGJgeb8LsakUi8,2024-03-26T11:50:55.000000Z,2024-03-26T11:50:55.000000Z
432,94,"Khandelwal departmental store",9950989099,jaipur,RAJASTHAN,302007,"rojgareswar mandir ke pass NBC road hasanpura jaipur",https://maps.app.goo.gl/PQ4uPhcfcajJVcmH6,2024-03-26T13:17:01.000000Z,2024-03-26T13:17:01.000000Z
433,94,"M/S SITARAM SHABHRIYA",9314617639,CHOMU,RAJASTHAN,303801,"SITARAM JI KE MANDIR KE PASS KALADERA CHOMU",https://maps.app.goo.gl/rw5H7ZFMRqcWTZtA6,2024-03-26T13:26:10.000000Z,2024-03-26T13:26:10.000000Z
434,103,"RAM PAT VINOD KUMAR",9416273377,HARYANA,"KANINA MADNI HARYANA",123027,"RAM PAT VINOD KUMAR, KANINA MADNI, KANINA MANDI, Mahendragarh, Haryana, 123027",https://maps.app.goo.gl/YFNXdtikrGSSJJNSA,2024-03-26T14:14:32.000000Z,2024-03-26T14:14:32.000000Z
435,103,"MOLAR CHAND RAMPAT",9416273377,HARYANA,"REWARI HARYANA",123401,"SHOP NO.254, MOLAR CHAND RAMPAT, Bharawas Road, Rewari Gun House, New Anaj Mandi, Rewari, Rewari, Haryana, 123401",https://maps.app.goo.gl/nFaZ5AEPUanuXvS89,2024-03-26T14:27:07.000000Z,2024-03-26T14:27:07.000000Z
436,103,"OM PARKASH RAJESH KUMAR",9215630843,HARYANA,"HISAR HARYANA",125001,"598,, LUXMI MANDI, Hisar, Haryana, 125001",https://maps.app.goo.gl/JyQx5jjwxonADN8W9,2024-03-26T14:34:57.000000Z,2024-03-26T14:34:57.000000Z
437,103,"GAURAV TRADERS",8950702124,HARYANA,HISAR,125003,"738/15, BALSAMAND ROAD, HISAR, HARYANA-125003",https://maps.app.goo.gl/FZAC6FeySknZdSAz6,2024-03-26T14:45:20.000000Z,2024-03-26T14:45:20.000000Z
438,103,"MITTAL TRADERS",9466728161,HARYANA,HISAR,125001,"MANPHOOL NAGAR, NEAR BADWALI DHANI HISAR, HARYANA-125001",https://maps.app.goo.gl/FJw6gjr72HKU1Fdn6,2024-03-26T14:56:31.000000Z,2024-03-26T14:56:31.000000Z
439,71,"HS FOOD PRODUCTS",9887775777,JAIPUR,RAJASTHAN,302012,"KISHOREPURA  HATHOJ",https://maps.app.goo.gl/9EVMrE6mLXtzEWLk8,2024-03-27T06:24:03.000000Z,2024-03-27T06:24:03.000000Z
440,13,UK06CA6074_MALSA,9568323156,RUDRAPUR,UTTARAKHAND,263148,"VILL. MALSA, RUDRAPUR",https://maps.app.goo.gl/UFjdum2B4V8NSvQw8,2024-03-27T14:52:18.000000Z,2024-03-27T14:52:18.000000Z
441,13,UK06CB0694_MAHARAJPUR,8273179076,RUDRAPUR,UTTARAKHAND,263148,"MAHARAJPUR, LALPUR",https://maps.app.goo.gl/gYYqYcPwZKHoDPkP6,2024-03-27T15:05:02.000000Z,2024-03-27T15:05:02.000000Z
442,26,"NCCF (SHRI NAINA DEVI JI)",8219808005,"HIMACHAL PRADESH","HIMACHAL PRADESH",174310,"SHRI NAINA DEVI JI , BILASPUR",https://maps.app.goo.gl/MSLLgomoRaTS2SX37,2024-03-28T05:50:46.000000Z,2024-03-28T05:50:46.000000Z
443,26,"NCCF (RAMSHEHAR)",9816587581,"HIMACHAL PRADESH","HIMACHAL PRADESH",174102,"RAMSHEHAR , SOLAN",https://maps.app.goo.gl/BN5cJrrVP5iHXEEp6,2024-03-28T05:53:43.000000Z,2024-03-28T05:53:43.000000Z
444,26,"NCCF (BALDWARA)",7591007102,"HIMACHAL PRADESH","HIMACHAL PRADESH",175033,"BALDWARA , MANDI",https://maps.app.goo.gl/vrj48Hi529F61UAWA,2024-03-28T05:55:04.000000Z,2024-03-28T05:55:04.000000Z
445,26,"NCCF (SHAHPUR)",9818447245,"HIMACHAL PRADESH","HIMACHAL PRADESH",176206,"SHAHPUR , KANGRA",https://maps.app.goo.gl/za4id4jK8PecAGFV6,2024-03-28T05:56:33.000000Z,2024-03-28T05:56:33.000000Z
446,103,"DAYALDAS LAXMAN DAS",9828672071,AJMER,RAJASTHAN,305001,"91 ANAJ MANDI PARAO RAJASTHAN",https://maps.google.com/?cid=483648758305589432&entry=gps&g_st=aw,2024-03-28T06:48:16.000000Z,2024-03-28T06:48:16.000000Z
447,94,"Shri Shyam kirana and deparmental store",9887788732,CHOMU,RAJASTHAN,303805,"New colony morija chomu jaipur","https://maps.google.com/?q=27.157030,75.761814&entry=gps",2024-03-28T07:06:48.000000Z,2024-03-28T07:06:48.000000Z
448,103,"DEEPALI TRADERS",9711989979,DELHI,DELHI,110042,"KHASRA NO 558 GROUND FLOOR GANESH DHARM KANTA SIRASPUR",https://maps.app.goo.gl/gfUZtWbbywHLHEbU9?g_st=aw,2024-03-28T07:08:51.000000Z,2024-03-28T07:08:51.000000Z
449,103,"BHAGWATI TRADING COMPANY",9896042828,PANIPAT,HARYANA,132103,"BICHPURI CHOWK NEAR WADHWA RAM COLONY BARSAT ROAD",https://maps.app.goo.gl/t4GVg5JbhLd1TGBw9?g_st=aw,2024-03-28T07:24:44.000000Z,2024-03-28T07:24:44.000000Z
450,94,"Kumawat kirana store",9782216852,jaipur,RAJASTHAN,303002,"kasana ki dhani achrol jaipur",https://maps.app.goo.gl/55gj7KwQ8A5Z5qhX8,2024-03-28T07:31:54.000000Z,2024-03-28T07:31:54.000000Z
451,103,"OM PARKASH RAJESH KUMAR",9215630843,HISAR,HARYANA,125001,"598 LUXMI MANDI",https://maps.app.goo.gl/fSFnJ7rxc2VDSsUQ8?g_st=aw,2024-03-28T07:55:58.000000Z,2024-03-28T07:55:58.000000Z
452,103,"MITTAL TRADERS",9466728161,HISAR,HARYANA,125001,"MANPHOOL NAGAR NEAR BADWALI DHANI","https://www.google.com/maps/place/Barwali+Dhani,+Hisar,+Haryana+125001/@29.1522818,75.7331444,16z/data=!3m1!4b1!4m6!3m5!1s0x39123320e1edb51f:0x3c338a5b2f5e6425!8m2!3d29.1545441!4d75.7321277!16s%2Fg%2F1jkyngvt6?entry=ttu",2024-03-28T08:07:16.000000Z,2024-03-28T08:07:16.000000Z
453,103,"R D ENTERPRISES",8800346279,PANIPAT,HARYANA,132103,"SHOP NO.115 NEW GRAIN MARKET PANIPAT",https://maps.app.goo.gl/YFhJkoHnNCydnvHAA?g_st=aw,2024-03-28T08:24:16.000000Z,2024-03-28T08:24:16.000000Z
454,103,"MOLAR CHAND RAMPAT",9416273377,REWARI,HARYANA,123401,"SHOP NO 254 BHARAWAS ROAD REWARI",https://g.co/kgs/m1WHkiX,2024-03-28T09:03:19.000000Z,2024-03-28T09:03:19.000000Z
455,103,"SHARWAN RICE COMPANY",9416148726,HISAR,HARYANA,125001,"276/15 SHAKTI NAGAR HISAR",https://maps.app.goo.gl/HnHPj3wpwSYi9RpXA?g_st=aw,2024-03-28T09:16:42.000000Z,2024-03-28T09:16:42.000000Z
456,103,"ROSHAN LAL NAVEEN KUMAR",9416361366,HARYANA,"NEAR DEVI BHAWAN HISAR HARYANA",125001,"196/15/205/87, Roshan Lal Naveen Kumar, Mohana Mandi, Near Devi Bhawan, Hisar, Haryana, 125001",https://maps.app.goo.gl/EZjWsrSifazrBKGMA,2024-03-28T10:23:39.000000Z,2024-03-28T10:23:39.000000Z
457,103,"SHREE SHYAM TRADING CO.",8950079356,HARYANA,HISAR,125001,"PLOT NO. 01, AGGARSAIN COLONY, BALSAMAND ROAD, NEAR SHYAM DALL MILL, HISAR, Hisar, Haryana, 12500",https://maps.app.goo.gl/FXN4KaHqfq4cwHET7,2024-03-28T10:32:18.000000Z,2024-03-28T10:32:18.000000Z
458,103,"VARDHMAN TRADING COMPANY",9215340080,HARYANA,SAMALKHA,132101,"RAILWAY ROAD, RAILWAY ROAD, SAMALHA, Panipat, Haryana, 132101",https://maps.app.goo.gl/m4maBymMGZDfSAY47,2024-03-28T10:41:15.000000Z,2024-03-28T10:41:15.000000Z
459,103,"BAVEJA SUPER STORE",8950320947,HARYANA,HISAR,125001,"SHOP NO 17, NERA C.A.V.SCHOOL, OLD ANAJ MANDI, HISAR, Hisar, Haryana, 125001",https://maps.app.goo.gl/kVU5Q35T52ypYMp46,2024-03-28T10:57:12.000000Z,2024-03-28T10:57:12.000000Z
460,103,"VINAYAK TRADING COMPANY",8955139294,RAJASTHAN,"MAGRA PUNJLA JODHPUR",342003,"00, ANNASAGAR BEHIND GIRLS SCHOOL, MAGRA PUNJLA, Jodhpur, Rajasthan, 342003",https://maps.app.goo.gl/iQFGhjaEfKkbBYG57,2024-03-28T11:04:24.000000Z,2024-03-28T11:04:24.000000Z
461,103,"SHRI BALA JI TRADING CO",9958822641,DELHI,"NANGLOI DELHI",110041,"Y-35, CAMP NO.1, JANTA MARKET, NANGLOI, West Delhi, Delhi, 110041",https://maps.app.goo.gl/B8Qwut1bXx7hSqzU7,2024-03-28T11:22:46.000000Z,2024-03-28T11:22:46.000000Z
462,103,"MITTAL TRADERS",9466728161,HARYANA,HISAR,125001,"MANPHOOL NAGAR, NEAR BADWALI DHANI HISAR, HARYANA-125001",https://maps.app.goo.gl/7mQ44xZckb4RM1PW9,2024-03-28T11:27:16.000000Z,2024-03-28T11:27:16.000000Z
463,103,"NARANG TRADING CO.",9466728161,HARYANA,"SADAR BAZAR GURUGRAM",122001,"DEEN DAYAL UPADHYA MARKET, SUBJI MANDI, sadar bazar, Gurugram, Haryana, 122001",https://maps.app.goo.gl/FzBUhPKi8pXY5grr7,2024-03-28T11:38:38.000000Z,2024-03-28T11:38:38.000000Z
464,103,"TUSHAR TRADING COMPANY",9416187238,HARYANA,HISAR,125001,"323, ., Laxmi Mandi, Hisar, Haryana, 125001",https://maps.app.goo.gl/xWZjTRDFDsAxSYeaA,2024-03-28T11:55:43.000000Z,2024-03-28T11:55:43.000000Z
467,103,"SHREE SHYAM TRADING CO.",9958822641,DELHI,"NANGLOI DELHI",110041,"Y-35, CAMP NO.1, JANTA MARKET, NANGLOI, West Delhi, Delhi, 110041",https://maps.app.goo.gl/Ug4wjmx68qJ6jh1r9,2024-03-28T12:18:11.000000Z,2024-03-28T12:18:11.000000Z
468,103,"JAI MATA DI TRADERS",9312258964,DELHI,"UTTAM NAGAR DELHI",110059,"G/F, SHOP AT PROP NO L2/12 AND 13, MOHAN GARDEN, UTTAM NAGAR, South West Delhi, Delhi, 110059",https://maps.app.goo.gl/MoQVGUruednbjgBw8,2024-03-28T12:26:12.000000Z,2024-03-28T12:26:12.000000Z
469,98,kantabanji,9040146118,kantabanji,odisha,767039,kantabanji,"https://www.google.com/maps/place/Kantabanji,+Odisha+767039/@20.4647699,82.8996559,14z/data=!3m1!4b1!4m6!3m5!1s0x3a244c984e5c2c89:0xc06a2299253c7e7b!8m2!3d20.4677216!4d82.9208964!16zL20vMGY1NDNi?entry=ttu",2024-03-28T12:37:16.000000Z,2024-03-28T12:37:16.000000Z
470,103,"DEEPALI TRADERS",9711989979,DELHI,SIRASPUR,110042,"GROUND FLOOR, KHASRA NO 558, GANESH DHARAM KANTA, SIRASPUR, North West Delhi, Delhi, 110042",https://maps.app.goo.gl/FcGcXznGxc6cmpth6,2024-03-28T12:37:36.000000Z,2024-03-28T12:37:36.000000Z
471,103,"AMIT ENTERPRISES",8750438070,DELHI,"UTTAM NAGAR DELHI",110059,"GROUND FLOOR, H.NO D-33, KH. NO 45/23, VIJAY ENCLAVE, MOHAN GARDEN, NEW DELHI, West Delhi, Delhi, 110059",https://maps.app.goo.gl/xXQLpLLL4AjVPbSP7,2024-03-28T12:50:04.000000Z,2024-03-28T12:50:04.000000Z
472,83,"Shree Radhe Krishan Lacto Foods Pvt Ltd",8686010001,Moga,Punjab,142001,"Zira Road",https://maps.app.goo.gl/LbYxT6CsXhR5hGV58,2024-03-28T13:42:07.000000Z,2024-03-28T13:42:07.000000Z
473,103,"PRINCE TRADERS",9812159230,HARYANA,HANSI,125033,"KALI DEVI ROAD, VISHAVKARMA COLONY, PLOT NO. 49, KALI DEVI ROAD, KALI DEVI ROAD, Hansi Rural, Hansi, Hisar, Haryana, 125033",https://maps.app.goo.gl/Q2fHc6PFwVa1vYPY6,2024-03-28T13:48:23.000000Z,2024-03-28T13:48:23.000000Z
474,84,"Parma nand sat Narain jain",9876200165,Raikot,Punjab,141109,"Old grain market . Gaushala road","JJX3+6GX, Raikot, Punjab 141109",2024-03-29T04:42:29.000000Z,2024-03-29T04:42:29.000000Z
475,26,"NCCF (KAFOTA)",9816767617,"HIMACHAL PRADESH","HIMACHAL PRADESH",173029,"KAFOTA SIRMOUR",https://maps.app.goo.gl/D39ErnGg7vNeFVqV6,2024-03-29T05:08:51.000000Z,2024-03-29T05:08:51.000000Z
476,26,"NCCF (PADHAR)",9418250975,"HIMACHAL PRADESH","HIMACHAL PRADESH",175012,"PADHAR MANDI",https://maps.app.goo.gl/UkLjbWoupVUm4RkC6,2024-03-29T05:10:02.000000Z,2024-03-29T05:10:02.000000Z
477,92,"Radiant Infonet Pvt. ltd.",7367053171,Karnal,Haryana,132116,"Bir Dandhari, Shambhli Road, Taraori, Karnal, Haryana -132116",https://maps.app.goo.gl/ZGXvN8n4naYZ5f4x6,2024-03-29T07:31:46.000000Z,2024-03-29T07:31:46.000000Z
478,103,"DEEPALI TRADERS",9711989979,DELHI,SIRASPUR,110042,"GROUND FLOOR, KHASRA NO 558, GANESH DHARAM KANTA, SIRASPUR, North West Delhi, Delhi, 110042",https://maps.app.goo.gl/1TUpJmahU5WwMSFK9,2024-03-29T07:39:04.000000Z,2024-03-29T07:39:04.000000Z
479,103,"JAI MATA DI TRADERS",9312258964,DELHI,"UTTAM NAGAR",110059,"G/F, SHOP AT PROP NO L2/12 AND 13, MOHAN GARDEN, UTTAM NAGAR, South West Delhi, Delhi, 110059",https://maps.app.goo.gl/MoQVGUruednbjgBw8,2024-03-29T07:50:15.000000Z,2024-03-29T07:50:15.000000Z
480,103,"TUSHAR TRADING COMPANY",9416187238,HARYANA,HISAR,125001,"323, ., Laxmi Mandi, Hisar, Haryana, 125001",https://maps.app.goo.gl/NX9a8tT8YdhaCuFo8,2024-03-29T08:03:10.000000Z,2024-03-29T08:03:10.000000Z
481,103,"VARDHMAN TRADING COMPANY",9215340080,HARYANA,SAMALKHA,132101,"RAILWAY ROAD, RAILWAY ROAD, SAMALHA, Panipat, Haryana, 132101",https://maps.app.goo.gl/m4maBymMGZDfSAY47,2024-03-29T08:14:17.000000Z,2024-03-29T08:14:17.000000Z
482,84,"Super store",9876718513,Raikot,Punjab,141109,"Johlan road","JJW3+HM Raikot, Punjab",2024-03-29T09:23:39.000000Z,2024-03-29T09:23:39.000000Z
483,94,"MUKESH KIRANA STORE",8696069771,jaipur,RAJASTHAN,303002,"KUMAWATO KA ACHROL JAIPUR","https://maps.google.com/?q=27.162845,75.960161&entry=gps",2024-03-29T10:38:06.000000Z,2024-03-29T10:38:06.000000Z
484,29,"MUGAL KIRANA STORE-LONI",9818105770,"LONI GAZIABAD","Uttar Pradesh",201102,"OLD MANDI PREM NAGAR LONI GAZIABAD",https://maps.app.goo.gl/4rjirGJLo4hypC9E7,2024-03-29T11:18:16.000000Z,2024-03-29T11:18:16.000000Z
485,29,"VIRMANI AND SONS-BAHADARABAD",9837351528,HARIDWAR,Uttarakhand,249402,"BHADRABAD,HARIDWAR,UTTRAKHAND",https://maps.app.goo.gl/4TNyBNtfZs6hw8GE6,2024-03-29T11:28:42.000000Z,2024-03-29T11:28:42.000000Z
486,94,"SAMOLI ENTERPRIESE",9306473122,jaipur,RAJASTHAN,302012,"B1A BALAJI VIHAR 29 LAHA MANDI JAIPUR",https://maps.app.goo.gl/vscdEoP3sCjWWfpS6,2024-03-29T11:54:32.000000Z,2024-03-29T11:54:32.000000Z
487,103,"JAI MATA DI TRADERS",9312258964,DELHI,"UTTAM NAGAR",110059,"G/F, SHOP AT PROP NO L2/12 AND 13, MOHAN GARDEN, UTTAM NAGAR, South West Delhi, Delhi, 110059",https://maps.app.goo.gl/xXQLpLLL4AjVPbSP7,2024-03-29T12:11:30.000000Z,2024-03-29T12:11:30.000000Z
